SR70;Èíslo;Tarifní název;Název 35;Název 20;Název 12;Název 7;Název 3;Zkratka;Km poloha;Kvalifikátor;Kvalifikátor-Popis;Stav;Stav-Popis;Obsazení;TUDU;DDR;DDR-Popis;OOØ;PO;PO-Popis;OØ;OØ-Popis;Vlastník;Provozovatel;Kraj;Kraj-Popis;JTSK Y;JTSK X;GPS X;GPS Y;Dopr. uzel;
343665;34366500;vl.v km 1,379;vl. v km 1,379;vl. v km 1,379;-;vlTepOc;-;-;1,379;29;Odboèení vleèky;1;Aktivní;9;2211N1;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-546232,65;-1122211,305;"E17°15'53,213""";"N49°35'16,858""";;-1
760959;76095900;vl.v km 1,436;vl. v km 1,436;vl. v km 1,436;-;vlTOS;-;-;1,436;29;Odboèení vleèky;1;Aktivní;9;0762N1;-;-;100545;100024;Beroun;311001;Praha;Stát;SDC;210;Støedoèeskı;-792469,866;-1034273,132;"E13°43'00,759""";"N50°06'08,315""";;-1
356865;35686500;vl.v km 1,568;vl. v km 1,568;vl. v km 1,568;-;vlPKZ;-;-;1,568;29;Odboèení vleèky;1;Aktivní;9;2083B1;334250;Bøeclav os.n.;100560;100040;Bøeclav;315002;Brno;Stát;SDC;640;Jihomoravskı;-585576,782;-1212201,524;"E16°51'12,050""";"N48°44'49,290""";;-1
341107;34110700;vl.v km 1,599;vl.v km 1,599;vl. v km 1,599;-;vlTenzo;-;-;1,596;29;Odboèení vleèky;1;Aktivní;9;1,95E+04;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-560345,556;-1109195,254;"E17°03'08,295""";"N49°41'30,276""";;-1
571653;57165300;vl.v km 1,707;vl.v km 1,707;vl. v km 1,707;vl.km 17,707;km1,707;-;-;1,707;29;Odboèení vleèky;1;Aktivní;9;1142B1;-;-;100552;100255;Liberec;314005;Hradec Králové;Stát;SDC;510;Libereckı;-712842,62;-984014,8;"E14°43'38,301""";"N50°38'57,335""";;-1
543488;54348800;vl.v km 1,740;vl. v km 1,740;vl. v km 1,710;-;vlPisk;-;-;1,74;29;Odboèení vleèky;1;Aktivní;9;0804C1;-;-;100552;100230;Kralupy nad Vltavou;311001;Praha;Stát;SDC;210;Støedoèeskı;-741293,437;-1015942,828;"E14°23'25,875""";"N50°19'49,557""";;-1
761072;76107200;vl.v km 1,755;vl. v km 1,755;vl.v km 1,755;-;vlLass2;-;-;1,755;20;Odboèení ve stanici nebo v jiném DVM;3;Mimo provoz;9;0391G1;-;-;100545;100024;Beroun;-;nezadaná;Stát;SDC;210;Støedoèeskı;-792720,343;-1034238,113;"E13°42'48,032""";"N50°06'08,255""";;-1
563478;56347800;vl.v km 1,766;vl. v km 1,766;vl. v km 1,800;-;vlAvia;-;-;1,766;29;Odboèení vleèky;4;Zrušen;9;1751B1;-;-;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-683268,966;-1065612,963;"E15°17'10,484""";"N49°57'21,321""";;-1
381079;38107900;vl.v km 1,852;vl. v km 1,852;vl. v km 1,852;-;vlTSR;-;-;1,852;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;-;346668;CDP Pøerov;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-544436,113;-1120401,179;"E17°17'13,347""";"N49°36'20,906""";;-1
571646;57164600;vl.v km 1,921;vl.v km 1,921;vl. v km 1,921;vl.km 1,921;km1,921;-;-;1,921;29;Odboèení vleèky;1;Aktivní;9;1142B1;-;-;100552;100255;Liberec;314005;Hradec Králové;Stát;SDC;510;Libereckı;-712749,09;-984180,44;"E14°43'44,135""";"N50°38'52,422""";;-1
558577;55857700;vl.v km 1,980;vl. v km 1,980;vl. v km 1,980;-;vlLaben;-;-;1,98;29;Odboèení vleèky;1;Aktivní;9;0751F1;-;-;100552;100479;Ústí nad Labem;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-763555,195;-993781,338;"E14°02'13,091""";"N50°29'59,666""";;-1
575019;57501900;vl.v km 10,370;vl. v km 10,370;vl. v km 10,361;-;vlAgrCS;-;-;10,37;29;Odboèení vleèky;1;Aktivní;9;1651J1;-;-;100545;100172;Hradec Králové;314005;Hradec Králové;Stát;SDC;520;Královehradeckı;-624134,43;-1024963,883;"E16°02'23,253""";"N50°22'56,989""";;-1
780544;78054400;vl.v km 11,276;vl. v km 11,276;vl. v km 11,276;-;vlQUEEN;-;-;11,276;29;Odboèení vleèky;1;Aktivní;9;0381M1;-;-;100545;100099;Èeské Budìjovice;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-794862,511;-1138989,902;"E13°53'36,733""";"N49°10'03,034""";;-1
546275;54627500;vl.v km 11,403;vl.v km 11,403;vl. v km 11,403;vl.km 11,403;km11,40;-;-;11,403;29;Odboèení vleèky;1;Aktivní;9;0911H1;-;-;100545;100230;Kralupy nad Vltavou;311001;Praha;Stát;SDC;210;Støedoèeskı;-731653,56;-1027522,74;"E14°32'47,705""";"N50°14'20,559""";;-1
561373;56137300;vl.v km 11,583;vl. v km 11,583;vl. v km 11,583;-;vlSazav;-;-;11,583;29;Odboèení vleèky;1;Aktivní;9;1733C1;-;-;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-700336,502;-1086917,321;"E15°05'17,476""";"N49°44'47,501""";;-1
546036;54603600;vl.v km 11,710;vl.v km 11,710;vl. v km 11,710;-;-;-;-;11,71;29;Odboèení vleèky;1;Aktivní;9;0971D1;-;-;100545;100255;Liberec;314005;Hradec Králové;Stát;SDC;510;Libereckı;-675866,873;-957448,775;"E15°11'55,057""";"N50°55'44,286""";;-1
560672;56067200;vl.v km 11,842;vl. v km 11,842;vl. v km 11,842;-;vlSklob;-;-;11,842;29;Odboèení vleèky;1;Aktivní;9;1,73E+04;-;-;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-707999,888;-1080749,959;"E14°58'18,094""";"N49°47'33,667""";;-1
342360;34236000;vl.v km 110,511;vl. v km 110,511;vl.v km 110,511;-;vlHekra;-;-;110,511;29;Odboèení vleèky;3;Mimo provoz;9;225212;-;-;100560;100354;Ostrava;-;nezadaná;Stát;SDC;810;Moravskoslezskı;-498746,734;-1086173,852;"E17°52'24,819""";"N49°57'03,826""";;-1
333450;33345000;vl.v km 112,957;vl. v km 112,957;vl.v km 112,957;-;vlKanlx;-;-;112,957;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100560;100107;Èeskı Tìšín;-;nezadaná;Stát;SDC;0;nezadanı;-466128,871;-1119015,059;"E18°21'54,079""";"N49°40'57,462""";;-1
580241;58024100;vl.v km 114,486;vl. v km 114,486;vl.v km 114,486;-;vlN_myl;-;-;114,486;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100560;100180;Jihlava;-;nezadaná;Stát;SDC;0;nezadanı;-664326,829;-1106559,001;"E15°37'01,499""";"N49°36'41,164""";;-1
332866;33286600;vl.v km 119,554;vl.v km 119,554;vl. v km 119,554;-;-;-;-;119,554;29;Odboèení vleèky;3;Mimo provoz;9;253104;-;-;100560;100107;Èeskı Tìšín;316000;Ostrava;Stát;SDC;810;Moravskoslezskı;-460123,362;-1121071,38;"E18°27'01,165""";"N49°40'07,436""";;-1
541011;54101100;vl.v km 12,373;vl. v km 12,373;vl. v km 12,373;-;vlPrzSo;-;-;12,373;29;Odboèení vleèky;1;Aktivní;9;1311D1;-;-;100545;100172;Hradec Králové;314005;Hradec Králové;Stát;SDC;520;Královehradeckı;-610306,008;-1049107,795;"E16°16'15,473""";"N50°10'51,391""";;-1
580753;58075300;vl.v km 12,700;vl. v km 12,700;vl. v km 12,696;-;vlKame;-;-;12,7;29;Odboèení vleèky;1;Aktivní;9;1181F1;-;-;100552;100131;Dìèín;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-728973,761;-941807,69;"E14°25'12,047""";"N51°00'20,734""";;-1
572073;57207300;vl.v km 12,940;vl. v km 12,940;vl. v km 12,940;-;vlESTAT;-;-;12,94;29;Odboèení vleèky;1;Aktivní;9;0101YA;-;-;100545;100230;Kralupy nad Vltavou;311001;Praha;Stát;SDC;210;Støedoèeskı;-752762,327;-1042288,626;"E14°16'55,583""";"N50°04'53,885""";;-1
351130;35113000;vl.v km 13,159;vl. v km 13,159;vl. v km 13,159;-;vlUNEX;-;-;13,159;29;Odboèení vleèky;4;Zrušen;9;1362D1;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-552945,721;-1100336,41;"E17°08'31,234""";"N49°46'39,752""";;-1
566869;56686900;vl.v km 13,525;vl. v km 13,525;vl. v km 13,524;-;vlNopro;-;-;13,525;29;Odboèení vleèky;1;Aktivní;9;1152C1;-;-;100552;100131;Dìèín;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-717451,566;-953063,672;"E14°36'14,896""";"N50°55'10,198""";;-1
551614;55161400;vl.v km 139,015;vl.v km 139,015;vl.v km 139,015;-;-;-;-;139,015;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100545;100255;Liberec;-;nezadaná;Stát;SDC;0;nezadanı;-691197,088;-974061,954;"E15°00'45,881""";"N50°45'47,975""";;-1
557678;55767800;vl.v km 14,422;vl. v km 14,422;vl. v km 14,422;-;vlLomK;-;-;14,422;29;Odboèení vleèky;1;Aktivní;9;1711K1;-;-;100545;100396;Praha hl.n.;311001;Praha;Stát;SDC;210;Støedoèeskı;-737243,736;-1069752,401;"E14°32'55,100""";"N49°51'21,739""";;-1
540526;54052600;vl.v km 14,964;vl.v km 14,964;vl.v km 14,964;vl.km 14,964;km14,96;-;-;14,964;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100545;100172;Hradec Králové;-;nezadaná;Stát;SDC;0;nezadanı;-623569,57;-1057780,07;"E16°06'01,219""";"N50°05'23,991""";;-1
742536;74253600;vl.v km 16,436;vl. v km 16,436;vl. v km 16,436;-;vlAgraf;-;-;16,436;29;Odboèení vleèky;1;Aktivní;9;1851C3;742528;Pelhøimov;100560;100180;Jihlava;315002;Brno;Stát;SDC;630;Vysoèina;-695093,595;-1125759,992;"E15°13'41,149""";"N49°24'21,721""";;-1
581280;58128000;vl.v km 16,582;vl. v km 16,582;vl. v km 16,574;-;vlStrjb;-;-;16,582;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;0591F1;532895;Teplice v Èechách;100552;100479;Ústí nad Labem;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-775170,666;-974309,44;"E13°50'07,470""";"N50°39'29,756""";;-1
380485;38048500;vl.v km 16,692;vl. v km 16,692;vl. v km 16,692;-;vlLesy1;-;-;16,692;29;Odboèení vleèky;1;Aktivní;9;1961N1;-;-;100560;100354;Ostrava;316000;Ostrava;Stát;SDC;810;Moravskoslezskı;-508765,57;-1112689,395;"E17°46'07,068""";"N49°42'19,533""";;-1
335935;33593500;vl.v km 17,401;vl. v km 17,401;vl. v km 17,401;-;vlKamHV;-;-;17,401;29;Odboèení vleèky;1;Aktivní;9;2191M1;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-534533,561;-1114520,404;"E17°24'55,891""";"N49°40'01,673""";;-1
780478;78047800;vl.v km 17,530;vl. v km 17,530;vl. v km 17,530;-;vlDolin;-;-;17,53;29;Odboèení vleèky;1;Aktivní;9;1821G1;-;-;100545;100446;Tábor;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-745507,148;-1130715,319;"E14°32'56,072""";"N49°18'10,281""";;-1
555979;55597900;vl.v km 18,055;vl. v km 18,055;vl.v km 18,055;-;vlKHM;-;-;18,055;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100545;100396;Praha hl.n.;-;nezadaná;Stát;SDC;0;nezadanı;-754363,126;-1066710,291;"E14°18'25,158""";"N49°51'43,796""";;-1
780304;78030400;vl.v km 18,801;vl. v km 18,801;vl. v km 18,796;-;vlPAVA;-;-;18,801;29;Odboèení vleèky;1;Aktivní;9;1791H1;-;-;100545;100099;Èeské Budìjovice;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-776745,244;-1202875,333;"E14°15'38,925""";"N48°37'18,233""";;-1
581074;58107400;vl.v km 19,416;vl. v km 19,416;vl. v km 19,416;-;vlRozvH;-;-;19,416;29;Odboèení vleèky;1;Aktivní;9;0541M1;-;-;100552;100198;Karlovy Vary;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-815336,204;-1004090,359;"E13°20'14,288""";"N50°20'24,809""";;-1
581025;58102500;vl.v km 19,615;vl. v km 19,615;Prachovice vıh. 101;-;vlHolcm;-;-;19,615;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;1,54E+04;-;-;100545;100081;Èeská Tøebová;314005;Hradec Králové;Stát;SDC;530;Pardubickı;-658100,195;-1074742,575;"E15°38'59,082""";"N49°54'07,828""";;-1
760637;76063700;vl.v km 19,665;vl. v km 19,665;vl. v km 19,665;-;vlSter;-;-;19,665;29;Odboèení vleèky;1;Aktivní;9;0491O1;759928;Kájov;100545;100099;Èeské Budìjovice;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-766469,741;-1176591,78;"E14°20'59,829""";"N48°52'06,752""";;-1
347864;34786400;vl.v km 192,644;vl. v km 192,644;vl. v km 192,644;-;vlZPSVK;-;-;192,644;29;Odboèení vleèky;1;Aktivní;9;1201Z1;-;-;100560;100180;Jihlava;315002;Brno;Stát;SDC;630;Vysoèina;-664788,286;-1131363,967;"E15°39'07,056""";"N49°23'22,224""";;-1
740647;74064700;vl.v km 2,010;vl.v km 2,010;vl.v km 2,010;-;-;-;-;2,01;29;Odboèení vleèky;4;Zrušen;9;19102;-;-;100552;100198;Karlovy Vary;-;nezadaná;Stát;SDC;0;nezadanı;-857798,428;-1008971,987;"E12°45'32,950""";"N50°14'16,319""";;-1
761064;76106400;vl.v km 2,037;vl. v km 2,037;vl. v km 2,037;-;vlAto;-;-;2,037;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;0391G1;-;-;100545;100024;Beroun;311001;Praha;Stát;SDC;210;Støedoèeskı;-792914,726;-1034047,23;"E13°42'36,954""";"N50°06'13,451""";;-1
345066;34506600;vl.v km 2,125;vl.v km 2,125;vl. v km 2,125;-;-;-;-;2,125;29;Odboèení vleèky;1;Aktivní;9;2,12E+04;-;-;100560;100487;Valašské Meziøíèí;317008;Olomouc;Stát;SDC;720;Zlínskı;-539367,126;-1156466,336;"E17°24'18,933""";"N49°17'15,076""";;-1
543470;54347000;vl.v km 2,196;vl. v km 2,196;vl. v km 2,196;-;vlBETON;-;-;2,196;29;Odboèení vleèky;4;Zrušen;9;0804D1;-;-;100552;100230;Kralupy nad Vltavou;311001;Praha;Stát;SDC;210;Støedoèeskı;-741028,751;-1016314,429;"E14°23'41,701""";"N50°19'38,814""";;-1
380139;38013900;vl.v km 2,241;vl. v km 2,241;vl. v km 2,241;-;vlGTC;-;-;2,241;29;Odboèení vleèky;4;Zrušen;9;2141H1;-;-;100560;100487;Valašské Meziøíèí;317008;Olomouc;Stát;SDC;720;Zlínskı;-495100,298;-1139448,008;"E17°59'25,651""";"N49°28'37,103""";;-1
338475;33847500;vl.v km 2,277;vl. v km 2,277;vl. v km 2,277;-;vlNefel;-;-;2,277;29;Odboèení vleèky;3;Mimo provoz;9;2452B1;-;-;100560;100040;Bøeclav;315002;Brno;Stát;SDC;640;Jihomoravskı;-564831,635;-1203644,257;"E17°07'20,277""";"N48°50'33,708""";;-1
551218;55121800;vl.v km 2,291;vl. v km 2,291;vl. v km 2,291;-;vlFerLi;-;-;2,291;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;1671B1;-;-;100545;100255;Liberec;314005;Hradec Králové;Stát;SDC;510;Libereckı;-687954,968;-976302,96;"E15°03'44,557""";"N50°44'49,494""";;-1
535013;53501300;vl.v km 2,309;vl. v km 2,309;vl.v km 2,309;-;vlNoval;-;-;2,309;29;Odboèení vleèky;3;Mimo provoz;9;134102;-;-;100545;100081;Èeská Tøebová;-;nezadaná;Stát;SDC;530;Pardubickı;-577268,462;-1063322,639;"E16°45'06,939""";"N50°05'10,306""";;-1
581017;58101700;vl.v km 2,385;vl. v km 2,385;vl.v km 2,385;-;vlSTSDC;-;-;2,385;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100545;100081;Èeská Tøebová;-;nezadaná;Stát;SDC;0;nezadanı;-618234,477;-1070154,066;"E16°11'38,190""";"N49°59'05,678""";;-1
780437;78043700;vl.v km 2,396;vl. v km 2,396;vl. v km 2,396;-;vlAgroB;-;-;2,408;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;0411A3;545558;CDP Praha;100545;100388;Plzeò;312009;Plzeò;Stát;SDC;320;Plzeòskı;-805659,621;-1075081,276;"E13°37'05,998""";"N49°43'19,149""";;-1
543348;54334800;vl.v km 2,567;vl.v km 2,567;vl. v km 2,567;vl.km 2,567;km2,567;-;-;2,567;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;2011L1;543330;Svitavy;100560;100081;Èeská Tøebová;314005;Hradec Králové;Stát;SDC;530;Pardubickı;-602457,8;-1096707,8;"E16°27'11,368""";"N49°45'48,305""";;-1
345074;34507400;vl.v km 2,575;vl.v km 2,575;vl. v km 2,575;-;-;-;-;2,575;29;Odboèení vleèky;1;Aktivní;9;2,12E+04;-;-;100560;100487;Valašské Meziøíèí;317008;Olomouc;Stát;SDC;720;Zlínskı;-539548,703;-1156876,182;"E17°24'11,957""";"N49°17'01,301""";;-1
780460;78046000;vl.v km 2,638;vl. v km 2,638;vl. v km 2,638;-;vlHOB;-;-;2,638;29;Odboèení vleèky;1;Aktivní;9;0272C1;732818;Plzeò hl.n. Triangl;100545;100388;Plzeò;312009;Plzeò;Stát;SDC;320;Plzeòskı;-805720,575;-1062737,671;"E13°35'32,210""";"N49°49'54,065""";;-1
340612;34061200;vl.v km 2,702;vl.v km 2,702;vl. v km 2,702;vl.km 2,702;km2,702;-;-;2,702;29;Odboèení vleèky;1;Aktivní;9;1371B1;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-547633,931;-1048750,444;"E17°08'36,491""";"N50°14'38,186""";;-1
551044;55104400;vl.v km 2,849;vl. v km 2,849;vl. v km 2,849;-;vlKovos;-;-;2,849;29;Odboèení vleèky;1;Aktivní;9;0762M1;-;-;100545;100024;Beroun;311001;Praha;Stát;SDC;210;Støedoèeskı;-793343,922;-1033289,318;"E13°42'10,023""";"N50°06'35,696""";;-1
340638;34063800;vl.v km 2,909;vl.v km 2,909;vl. v km 2,909;vl.km 2,909;km2,909;-;-;2,909;29;Odboèení vleèky;1;Aktivní;9;1371B1;-;-;100560;100339;Olomouc;317008;Olomouc;Stát;SDC;710;Olomouckı;-547631,384;-1048545,12;"E17°08'35,579""";"N50°14'44,805""";;-1
780312;78031200;vl.v km 20,049;vl. v km 20,049;vl. v km 20,046;-;vlPILA;-;-;20,049;29;Odboèení vleèky;1;Aktivní;9;1791G1;-;-;100545;100099;Èeské Budìjovice;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-777930,404;-1202943,857;"E14°14'42,082""";"N48°37'10,725""";;-1
581413;58141300;vl.v km 20,143;vl. v km 20,143;vl.v km 20,143;-;vlAUTOM;-;-;20,143;20;Odboèení ve stanici nebo v jiném DVM;4;Zrušen;9;1431O1;-;-;100545;100222;Kolín;-;nezadaná;Stát;SDC;0;nezadanı;-700758,68;-1012618,212;"E14°56'56,495""";"N50°24'30,723""";;-1
581439;58143900;vl.v km 20,569;vl. v km 20,569;vl. v km 20,560;-;vlPreA1;-;-;20,569;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;1431P1;544510;Mladá Boleslav hl.n.;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-700383,734;-1012827,194;"E14°57'16,693""";"N50°24'25,585""";;-1
780346;78034600;vl.v km 20,571;vl. v km 20,571;vl. v km 20,600;-;vlMetal;-;-;20,571;29;Odboèení vleèky;1;Aktivní;9;0141J1;-;-;100552;100198;Karlovy Vary;313007;Ústí nad Labem;Stát;SDC;410;Karlovarskı;-858619,394;-999200,038;"E12°43'33,728""";"N50°19'24,391""";;-1
748012;74801200;vl.v km 20,731;vl.v km 20,731;vl. v km 20,731;vl.km 20,731;km20,73;-;-;20,731;29;Odboèení vleèky;4;Zrušen;9;-;-;-;100545;100099;Èeské Budìjovice;312009;Plzeò;Stát;SDC;310;Jihoèeskı;-777809,1;-1202350,1;"E14°14'43,931""";"N48°37'30,303""";;-1
581421;58142100;vl.v km 21,195;vl. v km 21,195;vl. v km 21,195;-;vlPreA5;-;-;21,195;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;1431P1;-;-;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-699792,001;-1013017,3;"E14°57'47,652""";"N50°24'21,958""";;-1
367060;36706000;vl.v km 21,391;vl. v km 21,391;vl. v km 21,390;-;vlACHPV;-;-;21,39;29;Odboèení vleèky;1;Aktivní;9;1262C1;-;-;100560;100057;Brno;315002;Brno;Stát;SDC;630;Vysoèina;-640511,113;-1138860,016;"E15°59'45,899""";"N49°20'53,836""";;-1
369579;36957900;vl.v km 21,607;vl. v km 21,607;vl. v km 21,597;-;vlColas;-;-;21,607;29;Odboèení vleèky;1;Aktivní;9;2082D1;-;-;100560;100040;Bøeclav;315002;Brno;Stát;SDC;640;Jihomoravskı;-639216,244;-1194783,864;"E16°06'05,948""";"N48°51'00,187""";;-1
531814;53181400;vl.v km 22,265;vl. v km 22,265;vl. v km 22,265;-;vlMenTy;-;-;22,265;29;Odboèení vleèky;4;Zrušen;9;1491G1;-;-;100545;100172;Hradec Králové;314005;Hradec Králové;Stát;SDC;520;Královehradeckı;-624513,178;-1051585,608;"E16°04'38,396""";"N50°08'39,676""";;-1
337030;33703000;vl.v km 24,484;vl. v km 24,484;vl.v km 24,484;-;vlSlezK;-;-;24,484;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100560;100339;Olomouc;-;nezadaná;Stát;SDC;0;nezadanı;-551097,695;-1051262,124;"E17°05'55,378""";"N50°13'06,014""";;-1
562280;56228000;vl.v km 26,631;vl. v km 26,631;vl. v km 26,631;-;vlTrans;-;-;26,631;29;Odboèení vleèky;1;Aktivní;9;0861H1;-;-;100552;100131;Dìèín;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-730960,841;-964701,1;"E14°26'10,839""";"N50°47'58,051""";;-1
531210;53121000;vl.v km 29,350;vl. v km 29,350;vl. v km 29,350;-;vlMenHK;-;-;29,35;29;Odboèení vleèky;1;Aktivní;9;1302U1;-;-;100545;100172;Hradec Králové;314005;Hradec Králové;Stát;SDC;520;Královehradeckı;-641768,479;-1040752,591;"E15°49'11,097""";"N50°13'23,059""";;-1
540070;54007000;vl.v km 29,620;vl. v km 29,620;vl. v km 29,620;-;vlFM;-;-;29,62;29;Odboèení vleèky;1;Aktivní;9;0742D1;-;-;100545;100230;Kralupy nad Vltavou;311001;Praha;Stát;SDC;210;Støedoèeskı;-752383,165;-1035816,033;"E14°16'29,456""";"N50°08'23,076""";;-1
580589;58058900;vl.v km 29,785;vl. v km 29,785;vl. v km 29,785;-;vlOrnel;-;-;29,785;29;Odboèení vleèky;1;Aktivní;9;1671Q1;-;-;100545;100255;Liberec;314005;Hradec Králové;Stát;SDC;510;Libereckı;-670273,28;-977142,875;"E15°18'44,721""";"N50°45'34,700""";;-1
580803;58080300;vl.v km 3,044;vl. v km 3,044;vl.v km 3,044;-;vlOrlic;-;-;3,044;1;Stanice (z pøepravního hlediska blíe neurèená);4;Zrušen;9;-;-;-;100545;100081;Èeská Tøebová;-;nezadaná;Stát;SDC;0;nezadanı;-618837,754;-1070405,131;"E16°11'09,524""";"N49°58'55,398""";;-1
740589;74058900;vl.v km 3,153;vl. v km 3,150;vl. v km 3,153;-;vlChodo;-;-;3,15;29;Odboèení vleèky;1;Aktivní;9;0191D1;-;-;100552;100198;Karlovy Vary;313007;Ústí nad Labem;Stát;SDC;410;Karlovarskı;-856811,754;-1008053,579;"E12°46'14,784""";"N50°14'50,726""";;-1
581538;58153800;vl.v km 3,220;vl. v km 3,220;Èíkovice vıh.è.1;-;vlCizCm;-;-;3,22;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;0751B1;558593;Lovosice;100552;100479;Ústí nad Labem;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-763842,548;-994896,163;"E14°02'06,657""";"N50°29'22,632""";;-1
540815;54081500;vl.v km 3,370;vl. v km 3,370;vl. v km 3,370;-;vlZeS;-;-;3,37;29;Odboèení vleèky;1;Aktivní;9;1,49E+04;-;-;100545;100081;Èeská Tøebová;314005;Hradec Králové;Stát;SDC;530;Pardubickı;-617696,564;-1067260,521;"E16°11'48,624""";"N50°00'40,701""";;-1
556613;55661300;vl.v km 3,373;vl. v km 3,373;vl. v km 3,373;-;vlBEZM;-;-;3,373;29;Odboèení vleèky;1;Aktivní;9;1631G1;-;-;100545;100172;Hradec Králové;314005;Hradec Králové;Stát;SDC;520;Královehradeckı;-643842,953;-1038686,05;"E15°47'14,851""";"N50°14'21,550""";;-1
564542;56454200;vl.v km 3,414;vl. v km 3,414;vl. v km 3,419;-;vlZEMPO;-;-;3,414;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;1523C1;564567;Beèváry;100545;100222;Kolín;311001;Praha;Stát;SDC;210;Støedoèeskı;-698780,762;-1063268,821;"E15°04'03,597""";"N49°57'33,156""";;-1
780627;78062700;vl.v km 3,921;vl. v km 3,921;vl. v km 3,921;-;vlZH;-;-;3,942;20;Odboèení ve stanici nebo v jiném DVM;1;Aktivní;9;0411A7;545558;CDP Praha;100545;100388;Plzeò;312009;Plzeò;Stát;SDC;320;Plzeòskı;-804342,238;-1075823,309;"E13°38'16,496""";"N49°43'01,651""";;-1
535476;53547600;vl.v km 30,358;vl. v km 30,358;vl. v km 30,358;-;vlArmab;-;-;30,358;29;Odboèení vleèky;1;Aktivní;9;0541N1;535492;Kadaò-Prunéøov;100552;100198;Karlovy Vary;313007;Ústí nad Labem;Stát;SDC;420;Ústeckı;-819839,831;-996792,318;"E13°15'33,153""";"N50°23'56,265""";;-1
537571;53757100;vl.v km 31,920;vl. v km 31,920;vl. v km 31,894;-;vlInt;-;-;31,92;29;Odboèení vleèky;3;Mimo provoz;9;0851I1;-;-;100545;100230;Kralupy nad Vltavou;311001;Praha;266/94Sb§3;266/94Sb§3;210;Støedoèeskı;-763351,736;-1018153,33;"E14°05'17,354""";"N50°16'59,658""";;-1
535146;53514600;vl.v km 313,090;vl. v km 313,090;vl.v km 313,090;-;vlRozvO;-;-;313,09;29;Odboèení vleèky;1;Aktivní;9;150120;-;-;100545;100081;Èeská Tøebová;-;nezadaná;Stát;SDC;530;Pardubickı;-656007,769;-1060414,107;"E15°39'16,996""";"N50°01'56,390""";;-1
380386;38038600;vl.v km 32,704;vl. v km 32,704;vl. v km 32,704;-;vlKamSu;-;-;32,704;29;Odboèení vleèky;1;Aktivní;9;1911M1;-;-;100560;100081;Èeská Tøebová;314005;Hradec Králové;Stát;SDC;530;Pardubickı;-578084,757;-1114428,713;"E16°48'55,368""";"N49°37'42,510""";;-1
